GOOG,23-10-2023,138.61,138.78,138.55,138.63,162008
GOOG,23-10-2023,138.63,138.64,138.45,138.62,186466
GOOG,23-10-2023,138.62,138.65,138.48,138.63,268325
GOOG,23-10-2023,138.63,138.86,138.62,138.85,212987
GOOG,23-10-2023,138.85,138.91,138.62,138.79,245137
GOOG,23-10-2023,138.8,138.8,138.42,138.65,283171
GOOG,23-10-2023,138.65,138.78,138.61,138.76,171757
GOOG,23-10-2023,138.75,138.79,138.45,138.55,240711
GOOG,23-10-2023,138.54,138.66,138.43,138.49,172906
GOOG,23-10-2023,138.49,138.49,138.24,138.3,545842
GOOG,23-10-2023,138.29,138.31,138.12,138.21,168974
GOOG,23-10-2023,138.22,138.34,138.15,138.17,288910
GOOG,23-10-2023,138.17,138.35,138.13,138.33,302109
GOOG,23-10-2023,138.33,138.33,137.79,137.85,675465
GOOG,23-10-2023,137.93,138.03,137.82,137.88,884484
GOOG,24-10-2023,139.16,139.53,138.75,139.45,1.09431e+06
GOOG,24-10-2023,139.43,139.59,138.79,139.41,422379
GOOG,24-10-2023,139.44,139.99,139.43,139.78,395528
GOOG,24-10-2023,139.78,139.78,139.35,139.45,408482
GOOG,24-10-2023,139.45,139.86,139.34,139.77,315734
GOOG,24-10-2023,139.77,140.1,139.69,140.08,345588
GOOG,24-10-2023,140.07,140.25,139.69,139.74,309338
GOOG,24-10-2023,139.74,140.37,139.73,140.37,239776
GOOG,24-10-2023,140.36,140.42,139.89,140.07,253850
GOOG,24-10-2023,140.07,140.12,139.61,139.62,219985
GOOG,24-10-2023,139.64,140.18,139.54,140.15,290227
GOOG,24-10-2023,140.16,140.28,139.96,140.28,233504
GOOG,24-10-2023,140.27,140.42,140.2,140.32,225943
GOOG,24-10-2023,140.33,140.55,140.21,140.37,272010
GOOG,24-10-2023,140.37,140.38,140.12,140.27,169485
GOOG,24-10-2023,140.28,140.58,140.2,140.47,407601
GOOG,24-10-2023,140.47,140.49,140.08,140.25,172605
GOOG,24-10-2023,140.24,140.42,140.12,140.39,180181
GOOG,24-10-2023,140.4,140.56,140.29,140.55,238242
GOOG,24-10-2023,140.55,140.6,140.39,140.43,236537
GOOG,24-10-2023,140.43,140.66,140.34,140.62,292925
GOOG,24-10-2023,140.6,140.71,140.43,140.45,211795
GOOG,24-10-2023,140.45,140.48,140.1,140.43,214682
GOOG,24-10-2023,140.43,140.59,140.33,140.41,232225
GOOG,24-10-2023,140.39,140.47,140.29,140.34,166835
GOOG,24-10-2023,140.33,140.38,140.16,140.2,194905
GOOG,24-10-2023,140.21,140.31,140.05,140.09,147279
GOOG,24-10-2023,140.09,140.27,140.04,140.24,171837
GOOG,24-10-2023,140.23,140.38,140.14,140.35,151866
GOOG,24-10-2023,140.35,140.4,140.26,140.38,121779
GOOG,24-10-2023,140.38,140.46,140.24,140.35,158778
GOOG,24-10-2023,140.35,140.41,140.23,140.35,136001
GOOG,24-10-2023,140.35,140.4,140.21,140.24,116658
GOOG,24-10-2023,140.24,140.24,139.97,139.99,160103
GOOG,24-10-2023,139.99,140.02,139.62,139.63,150742
GOOG,24-10-2023,139.63,139.65,139.2,139.28,238927
GOOG,24-10-2023,139.28,139.44,139.13,139.27,221322
GOOG,24-10-2023,139.29,139.38,139.2,139.24,183540
GOOG,24-10-2023,139.24,139.29,139.07,139.1,159297
GOOG,24-10-2023,139.1,139.12,138.88,139.03,150659
GOOG,24-10-2023,139.02,139.11,138.97,138.99,142562
GOOG,24-10-2023,138.95,139.08,138.89,139.03,219800
GOOG,24-10-2023,139.03,139.19,138.94,139.19,179200
GOOG,24-10-2023,139.18,139.35,139.1,139.23,198239
GOOG,24-10-2023,139.23,139.29,139.05,139.21,257308
GOOG,24-10-2023,139.21,139.35,139.15,139.3,157088
GOOG,24-10-2023,139.3,139.47,139.21,139.4,158623
GOOG,24-10-2023,139.41,139.5,139.32,139.49,160190
GOOG,24-10-2023,139.49,139.62,139.43,139.48,347459
GOOG,24-10-2023,139.49,139.65,139.48,139.64,162835
GOOG,24-10-2023,139.64,139.73,139.54,139.7,182556
GOOG,24-10-2023,139.7,139.85,139.65,139.84,212487
GOOG,24-10-2023,139.85,139.98,139.81,139.89,188746
GOOG,24-10-2023,139.89,139.9,139.58,139.73,145416
GOOG,24-10-2023,139.72,139.86,139.6,139.61,141922
GOOG,24-10-2023,139.61,139.88,139.61,139.77,119818
GOOG,24-10-2023,139.78,139.87,139.68,139.84,111840
GOOG,24-10-2023,139.83,139.9,139.74,139.86,126452
GOOG,24-10-2023,139.86,140.04,139.75,140.03,126469
GOOG,24-10-2023,140.03,140.21,140.02,140.21,196745
GOOG,24-10-2023,140.22,140.26,140.08,140.11,227812
GOOG,24-10-2023,140.1,140.23,140.08,140.14,198961
GOOG,24-10-2023,140.15,140.22,140.03,140.18,167865
GOOG,24-10-2023,140.18,140.27,140.15,140.23,147062
GOOG,24-10-2023,140.23,140.24,140.06,140.13,173247
GOOG,24-10-2023,140.13,140.14,139.97,140.04,209441
GOOG,24-10-2023,140.03,140.16,140.02,140.03,239360
GOOG,24-10-2023,140.02,140.05,139.79,139.83,277898
GOOG,24-10-2023,139.84,140.1,139.84,140.05,260176
GOOG,24-10-2023,140.05,140.29,140.05,140.15,259872
GOOG,24-10-2023,140.15,140.31,140.14,140.28,248866
GOOG,24-10-2023,140.28,140.48,140.28,140.4,294813
GOOG,24-10-2023,140.4,140.51,140.32,140.44,403552
GOOG,24-10-2023,140.44,140.59,140.4,140.42,354878
GOOG,24-10-2023,140.4,140.54,140.4,140.52,524186
GOOG,24-10-2023,140.52,140.55,140.35,140.38,1.13540e+06
GOOG,24-10-2023,140.39,140.47,139.95,140.03,868093
GOOG,24-10-2023,140.03,140.31,139.98,140.21,1.19533e+06
GOOG,25-10-2023,129.77,130.1,127.75,128.33,6.15708e+06
GOOG,25-10-2023,128.35,128.7,127.08,127.21,3.19948e+06
GOOG,25-10-2023,127.21,127.49,126.39,127.02,3.15167e+06
GOOG,25-10-2023,127.02,127.75,126.88,127.47,1.89797e+06
GOOG,25-10-2023,127.49,127.63,127.05,127.53,1.40983e+06
GOOG,25-10-2023,127.52,128.68,127.28,128.62,1.86341e+06
GOOG,25-10-2023,128.63,128.63,127.89,128.02,1.26921e+06
GOOG,25-10-2023,128.03,128.6,128,128.52,1.28349e+06
GOOG,25-10-2023,128.52,128.75,128.07,128.26,1.06386e+06
GOOG,25-10-2023,128.23,128.57,127.98,128,1.04025e+06
GOOG,25-10-2023,128.01,128.4,127.96,127.97,950279
GOOG,25-10-2023,127.97,127.97,127.08,127.43,972432
GOOG,25-10-2023,127.42,128.04,127.35,127.84,922437
GOOG,25-10-2023,127.87,127.9,127.29,127.72,803684
GOOG,25-10-2023,127.71,127.99,127.42,127.88,622959
GOOG,25-10-2023,127.88,128.49,127.84,128.4,931030
GOOG,25-10-2023,128.43,128.55,127.69,128,576437
GOOG,25-10-2023,128,128.27,127.56,127.6,561335
GOOG,25-10-2023,127.56,127.91,127.52,127.65,829226
GOOG,25-10-2023,127.65,128.03,127.25,127.45,944609
GOOG,25-10-2023,127.46,127.95,127.45,127.88,600648
GOOG,25-10-2023,127.89,127.89,127.31,127.46,547895
GOOG,25-10-2023,127.45,127.64,127.3,127.4,716429
GOOG,25-10-2023,127.41,127.68,127.15,127.58,710912
GOOG,25-10-2023,127.57,127.73,127.31,127.38,529308
GOOG,25-10-2023,127.37,127.47,127.04,127.22,569983
GOOG,25-10-2023,127.21,127.34,126.96,127.13,698945
GOOG,25-10-2023,127.12,127.5,127.11,127.24,609808
GOOG,25-10-2023,127.24,127.24,126.69,126.89,634142
GOOG,25-10-2023,126.9,126.98,126.74,126.94,332648
GOOG,25-10-2023,126.94,127.12,126.86,126.92,388333
GOOG,25-10-2023,126.92,127.23,126.78,127.19,364437
GOOG,25-10-2023,127.19,127.57,127.17,127.5,371826
GOOG,25-10-2023,127.51,127.77,127.48,127.6,340227
GOOG,25-10-2023,127.59,127.93,127.57,127.91,355777
GOOG,25-10-2023,127.9,128.02,127.72,127.79,326458
GOOG,25-10-2023,127.79,127.87,127.59,127.64,306042
GOOG,25-10-2023,127.65,127.65,127.47,127.5,250019
GOOG,25-10-2023,127.49,127.55,127.22,127.34,317551
GOOG,25-10-2023,127.34,127.54,127.25,127.33,328484
GOOG,25-10-2023,127.34,127.53,127.26,127.52,297218
GOOG,25-10-2023,127.52,127.61,127.44,127.53,281203
GOOG,25-10-2023,127.52,127.6,127.27,127.37,370651
GOOG,25-10-2023,127.38,127.81,127.33,127.77,309197
GOOG,25-10-2023,127.76,127.98,127.71,127.96,265246
GOOG,25-10-2023,127.96,128.08,127.76,127.83,338997
GOOG,25-10-2023,127.81,127.92,127.72,127.84,193607
GOOG,25-10-2023,127.84,127.89,127.26,127.41,374880
GOOG,25-10-2023,127.43,127.43,127.02,127.18,415491
GOOG,25-10-2023,127.17,127.23,127.08,127.11,246138
GOOG,25-10-2023,127.11,127.12,126.62,126.68,397991
GOOG,25-10-2023,126.67,126.77,126.48,126.55,419944
GOOG,25-10-2023,126.56,126.56,126.22,126.29,566577
GOOG,25-10-2023,126.29,126.66,126.28,126.61,459193
GOOG,25-10-2023,126.61,126.79,126.53,126.59,288052
GOOG,25-10-2023,126.59,126.64,126.37,126.42,238560
GOOG,25-10-2023,126.42,126.61,126.31,126.55,238809
GOOG,25-10-2023,126.56,126.62,126.45,126.56,264382
GOOG,25-10-2023,126.55,126.67,126.49,126.57,319772
GOOG,25-10-2023,126.57,126.65,126.17,126.17,416962
GOOG,25-10-2023,126.18,126.31,126.15,126.26,313514
GOOG,25-10-2023,126.26,126.38,126.09,126.29,333647
GOOG,25-10-2023,126.29,126.42,126.28,126.4,266744
GOOG,25-10-2023,126.4,126.52,126.18,126.26,298211
GOOG,25-10-2023,126.28,126.45,126.21,126.45,249954
GOOG,25-10-2023,126.46,126.83,126.46,126.76,329661
GOOG,25-10-2023,126.75,126.81,126.36,126.43,305514
GOOG,25-10-2023,126.43,126.58,126.38,126.57,331500
GOOG,25-10-2023,126.57,126.63,126.41,126.43,275560
GOOG,25-10-2023,126.43,126.57,126.42,126.51,296680
GOOG,25-10-2023,126.51,126.94,126.5,126.93,389635
GOOG,25-10-2023,126.93,127.06,126.79,127.01,475944
GOOG,25-10-2023,127.01,127.36,127.01,127.26,431026
GOOG,25-10-2023,127.26,127.26,127.05,127.11,426402
GOOG,25-10-2023,127.11,127.17,126.76,126.78,557610
GOOG,25-10-2023,126.79,126.93,126.66,126.74,596154
GOOG,25-10-2023,126.75,126.9,126.5,126.83,866490
GOOG,25-10-2023,126.83,126.91,126.58,126.67,1.47987e+06
GOOG,26-10-2023,124.47,125.27,123.36,124.6,2.4026e+06
GOOG,26-10-2023,124.6,125.46,124.54,124.8,1.14106e+06
GOOG,26-10-2023,124.78,124.94,124.2,124.4,807886
GOOG,26-10-2023,124.4,124.57,123.7,123.79,909857
GOOG,26-10-2023,123.8,123.85,122.51,122.6,1.31758e+06
GOOG,26-10-2023,122.58,123.09,122.44,122.69,948512
GOOG,26-10-2023,122.69,123.22,122.5,122.89,682571
GOOG,26-10-2023,122.86,123.24,122.8,122.8,577913
GOOG,26-10-2023,122.82,122.99,122.32,122.42,635290
GOOG,26-10-2023,122.43,122.75,122.34,122.46,572047
GOOG,26-10-2023,122.46,123.3,122.46,123.09,647254
GOOG,26-10-2023,123.08,123.79,123.07,123.55,545022
GOOG,26-10-2023,123.55,123.8,123.26,123.32,412025
GOOG,26-10-2023,123.33,123.46,122.93,123.11,421091
GOOG,26-10-2023,123.11,123.89,123.1,123.88,363651
GOOG,26-10-2023,123.88,124.37,123.79,124.29,394998
GOOG,26-10-2023,124.3,124.76,124.29,124.71,437034
GOOG,26-10-2023,124.71,124.9,124.26,124.47,345960
GOOG,26-10-2023,124.49,124.56,123.92,123.96,279264
GOOG,26-10-2023,123.96,124.24,123.88,124.05,266887
GOOG,26-10-2023,124.06,124.14,123.81,123.98,294166
GOOG,26-10-2023,123.99,124.32,123.88,124.29,292010
GOOG,26-10-2023,124.28,124.46,124.19,124.41,265113
GOOG,26-10-2023,124.42,124.55,124.2,124.25,303330
GOOG,26-10-2023,124.26,124.45,123.96,123.97,246259
GOOG,26-10-2023,123.97,124.13,123.92,124.03,200679
GOOG,26-10-2023,124.04,124.04,123.56,123.67,265401
GOOG,26-10-2023,123.65,123.9,123.63,123.71,229370
GOOG,26-10-2023,123.7,123.84,123.62,123.83,349940
GOOG,26-10-2023,123.83,124.19,123.83,123.87,267757
GOOG,26-10-2023,123.86,124.09,123.52,123.91,285122
GOOG,26-10-2023,123.92,123.99,123.31,123.34,269223
GOOG,26-10-2023,123.34,123.57,123.25,123.57,345566
GOOG,26-10-2023,123.57,123.57,123.16,123.17,271707
GOOG,26-10-2023,123.16,123.47,123.15,123.4,326492
GOOG,26-10-2023,123.41,123.51,123.26,123.39,378397
GOOG,26-10-2023,123.39,123.44,123.2,123.28,355615
GOOG,26-10-2023,123.28,123.46,123.21,123.22,263423
GOOG,26-10-2023,123.22,123.47,123.16,123.41,287969
GOOG,26-10-2023,123.41,123.41,123.01,123.03,233430
GOOG,26-10-2023,123.03,123.15,122.91,123,302369
GOOG,26-10-2023,123,123.19,122.95,122.96,365284
GOOG,26-10-2023,122.97,123.36,122.82,123.22,369687
GOOG,26-10-2023,123.23,123.39,123.18,123.26,186712
GOOG,26-10-2023,123.26,123.32,123.1,123.19,200493
GOOG,26-10-2023,123.18,123.34,123.09,123.12,209671
GOOG,26-10-2023,123.12,123.13,122.85,122.87,245437
GOOG,26-10-2023,122.88,123.01,122.81,122.95,238494
GOOG,26-10-2023,122.94,123.1,122.73,123.04,294220
GOOG,26-10-2023,123.04,123.19,123.02,123.16,168810
GOOG,26-10-2023,123.15,123.38,123.1,123.36,160945
GOOG,26-10-2023,123.36,123.82,123.36,123.53,280615
GOOG,26-10-2023,123.53,123.64,123.39,123.57,184262
GOOG,26-10-2023,123.58,123.69,123.44,123.66,162608
GOOG,26-10-2023,123.67,123.72,123.45,123.52,240086
GOOG,26-10-2023,123.52,123.9,123.52,123.79,172863
GOOG,26-10-2023,123.78,124.08,123.78,123.82,235966
GOOG,26-10-2023,123.83,123.86,123.68,123.8,194350
GOOG,26-10-2023,123.8,124.02,123.74,123.96,171414
GOOG,26-10-2023,123.96,124.27,123.86,124.27,230359
GOOG,26-10-2023,124.27,124.54,124.16,124.49,305635
GOOG,26-10-2023,124.5,124.5,124.05,124.08,216267
GOOG,26-10-2023,124.1,124.27,123.96,124.02,235073
GOOG,26-10-2023,124.03,124.27,124.01,124.19,224197
GOOG,26-10-2023,124.19,124.31,124.15,124.27,180835
GOOG,26-10-2023,124.26,124.3,124.12,124.19,217074
GOOG,26-10-2023,124.19,124.51,124.11,124.48,230989
GOOG,26-10-2023,124.49,124.52,124.32,124.34,199071
GOOG,26-10-2023,124.34,124.36,123.99,123.99,243180
GOOG,26-10-2023,123.98,124.06,123.82,123.9,314945
GOOG,26-10-2023,123.9,124.06,123.88,123.99,277747
GOOG,26-10-2023,124,124.12,123.94,124.02,214594
GOOG,26-10-2023,124.01,124.08,123.89,123.92,280316
GOOG,26-10-2023,123.92,123.92,123.46,123.55,323978
GOOG,26-10-2023,123.55,123.55,123.36,123.39,346400
GOOG,26-10-2023,123.38,123.47,123.25,123.41,377119
GOOG,26-10-2023,123.41,123.83,123.4,123.53,640991
GOOG,26-10-2023,123.54,123.65,123.31,123.43,1.16292e+06
GOOG,27-10-2023,124.03,124.44,123.43,123.54,1.61564e+06
GOOG,27-10-2023,123.53,123.72,123.16,123.5,951294
GOOG,27-10-2023,123.51,123.64,122.01,122.54,1.02569e+06
GOOG,27-10-2023,122.55,122.74,121.53,121.67,1.13732e+06
GOOG,27-10-2023,121.67,122.07,121.46,121.81,1.2263e+06
GOOG,27-10-2023,121.8,122.49,121.79,122.39,843812
GOOG,27-10-2023,122.34,122.86,121.99,122.86,807017
GOOG,27-10-2023,122.87,123.05,122.35,122.48,656909
GOOG,27-10-2023,122.48,123.05,122.46,122.72,624128
GOOG,27-10-2023,122.72,122.93,122.46,122.61,670487
GOOG,27-10-2023,122.62,123.13,122.62,122.93,745659
GOOG,27-10-2023,122.92,123.11,122.27,122.27,393937
GOOG,27-10-2023,122.27,122.54,122.17,122.42,526454
GOOG,27-10-2023,122.43,122.8,122.23,122.25,401988
GOOG,27-10-2023,122.25,122.26,121.83,121.87,390454
GOOG,27-10-2023,121.86,122.38,121.82,122.17,357854
GOOG,27-10-2023,122.17,122.56,122.17,122.53,358159
GOOG,27-10-2023,122.53,122.64,122.31,122.38,363087
GOOG,27-10-2023,122.4,122.71,122.16,122.67,390492
GOOG,27-10-2023,122.66,122.98,122.62,122.97,436487
GOOG,27-10-2023,122.97,123.22,122.85,123.15,480358
GOOG,27-10-2023,123.15,123.36,123.07,123.18,425736
GOOG,27-10-2023,123.17,123.23,122.97,123.01,299480
GOOG,27-10-2023,123.01,123.17,122.95,123.14,252861
GOOG,27-10-2023,123.15,123.2,122.81,122.95,325263
GOOG,27-10-2023,122.94,123.45,122.92,123.25,374134
GOOG,27-10-2023,123.26,123.4,123.15,123.22,276140
GOOG,27-10-2023,123.22,123.22,122.96,123.14,285713
GOOG,27-10-2023,123.14,123.38,123.11,123.23,672220
GOOG,27-10-2023,123.24,123.6,123.2,123.58,222654
GOOG,27-10-2023,123.58,123.85,123.57,123.79,442667
GOOG,27-10-2023,123.8,123.97,123.74,123.92,484998
GOOG,27-10-2023,123.9,123.99,123.41,123.46,327380
GOOG,27-10-2023,123.46,123.75,123.4,123.73,460837
GOOG,27-10-2023,123.72,123.8,123.49,123.55,166384
GOOG,27-10-2023,123.55,123.69,123.25,123.49,202498
GOOG,27-10-2023,123.51,123.58,123.33,123.57,151867
GOOG,27-10-2023,123.57,123.79,123.56,123.76,134894
GOOG,27-10-2023,123.76,123.76,123.38,123.4,173151
GOOG,27-10-2023,123.41,123.44,123.26,123.29,153025
GOOG,27-10-2023,123.3,123.32,123.02,123.2,251087
GOOG,27-10-2023,123.2,123.21,123,123.06,155791
GOOG,27-10-2023,123.06,123.19,122.9,122.96,246406
GOOG,27-10-2023,122.95,122.95,122.46,122.75,403113
GOOG,27-10-2023,122.75,122.96,122.57,122.62,196778
GOOG,27-10-2023,122.63,122.8,122.46,122.68,242755
GOOG,27-10-2023,122.68,122.88,122.61,122.79,139745
GOOG,27-10-2023,122.79,122.87,122.58,122.67,174952
GOOG,27-10-2023,122.67,122.85,122.51,122.84,168662
GOOG,27-10-2023,122.84,122.99,122.65,122.7,215387
GOOG,27-10-2023,122.69,123.01,122.58,122.86,228362
GOOG,27-10-2023,122.86,122.88,122.62,122.69,164255
GOOG,27-10-2023,122.68,122.96,122.64,122.64,163601
GOOG,27-10-2023,122.65,122.82,122.51,122.72,186055
GOOG,27-10-2023,122.73,122.78,122.52,122.58,176171
GOOG,27-10-2023,122.58,122.62,122.31,122.53,298996
GOOG,27-10-2023,122.52,122.77,122.51,122.68,241382
GOOG,27-10-2023,122.67,122.88,122.53,122.61,232909
GOOG,27-10-2023,122.6,122.64,122.46,122.59,241757
GOOG,27-10-2023,122.58,122.71,122.52,122.69,168374
GOOG,27-10-2023,122.71,123.1,122.63,122.9,297891
GOOG,27-10-2023,122.91,123.31,122.88,123.26,293131
GOOG,27-10-2023,123.25,123.36,123.16,123.27,184754
GOOG,27-10-2023,123.28,123.29,123.04,123.08,259268
GOOG,27-10-2023,123.08,123.29,122.96,123.18,197288
GOOG,27-10-2023,123.18,123.22,122.88,123.04,241206
GOOG,27-10-2023,123.03,123.14,122.95,123.05,274101
GOOG,27-10-2023,123.03,123.3,123.02,123.22,308100
GOOG,27-10-2023,123.21,123.46,123.15,123.26,348672
GOOG,27-10-2023,123.26,123.46,123.25,123.37,295700
GOOG,27-10-2023,123.37,123.46,123.18,123.33,247891
GOOG,27-10-2023,123.32,123.5,123.3,123.46,307649
GOOG,27-10-2023,123.46,123.5,123.15,123.19,326676
GOOG,27-10-2023,123.19,123.22,122.96,122.97,370289
GOOG,27-10-2023,122.97,123.15,122.92,122.92,394634
GOOG,27-10-2023,122.92,123.02,122.8,122.99,376414
GOOG,27-10-2023,122.99,123.28,122.96,123.28,638676
GOOG,27-10-2023,123.29,123.54,123.26,123.39,1.24026e+06
GOOG,30-10-2023,124.46,124.84,123.88,124.83,1.39079e+06
GOOG,30-10-2023,124.83,125.16,124.68,125.13,573701
GOOG,30-10-2023,125.15,125.47,125.03,125.46,543026
GOOG,30-10-2023,125.46,125.83,125.43,125.82,606049
GOOG,30-10-2023,125.83,126.21,125.83,125.92,613559
GOOG,30-10-2023,125.93,126.31,125.8,126.3,519074
GOOG,30-10-2023,126.31,126.55,125.98,125.99,515550
GOOG,30-10-2023,125.98,126.49,125.92,126.31,379107
GOOG,30-10-2023,126.32,126.35,125.45,125.5,420766
GOOG,30-10-2023,125.51,125.53,124.89,124.94,420362
GOOG,30-10-2023,124.96,124.99,124.6,124.86,285415
GOOG,30-10-2023,124.86,124.98,124.75,124.93,347513
GOOG,30-10-2023,124.93,125.19,124.82,125.15,349743
GOOG,30-10-2023,125.17,125.37,125.07,125.26,258604
GOOG,30-10-2023,125.29,125.6,125.05,125.05,261263
GOOG,30-10-2023,125.05,125.49,125,125.39,407606
GOOG,30-10-2023,125.38,125.77,125.38,125.68,299886
GOOG,30-10-2023,125.69,125.74,125.42,125.59,304627
GOOG,30-10-2023,125.59,125.95,125.59,125.81,232073
GOOG,30-10-2023,125.81,126.05,125.66,125.75,286378
GOOG,30-10-2023,125.74,125.93,125.46,125.46,266453
GOOG,30-10-2023,125.47,125.62,125.36,125.55,706813
GOOG,30-10-2023,125.56,125.71,125.22,125.38,310585
GOOG,30-10-2023,125.37,125.53,125.32,125.51,221984
GOOG,30-10-2023,125.52,125.75,125.49,125.73,254293
GOOG,30-10-2023,125.75,125.89,125.54,125.54,226941
GOOG,30-10-2023,125.54,125.79,125.47,125.79,266308
GOOG,30-10-2023,125.79,125.92,125.6,125.69,241122
GOOG,30-10-2023,125.7,125.93,125.68,125.88,167114
GOOG,30-10-2023,125.88,125.98,125.72,125.92,186574
GOOG,30-10-2023,125.89,125.98,125.81,125.9,137595
GOOG,30-10-2023,125.9,125.94,125.69,125.79,152096
GOOG,30-10-2023,125.8,126.02,125.76,125.92,187487
GOOG,30-10-2023,125.92,126.04,125.62,125.66,146235
GOOG,30-10-2023,125.66,125.68,125.5,125.56,136964
GOOG,30-10-2023,125.57,125.7,125.5,125.54,155948
GOOG,30-10-2023,125.53,125.71,125.51,125.7,164104
GOOG,30-10-2023,125.71,125.85,125.66,125.7,173753
GOOG,30-10-2023,125.7,125.71,125.4,125.5,151522
GOOG,30-10-2023,125.5,125.55,125.37,125.55,145520
GOOG,30-10-2023,125.54,125.59,125.29,125.3,168914
GOOG,30-10-2023,125.31,125.48,125.22,125.48,181799
GOOG,30-10-2023,125.49,125.61,125.37,125.56,164967
GOOG,30-10-2023,125.56,125.65,125.53,125.63,127524
GOOG,30-10-2023,125.63,125.68,125.43,125.44,124419
GOOG,30-10-2023,125.45,125.63,125.45,125.58,237399
GOOG,30-10-2023,125.59,125.86,125.5,125.86,191607
GOOG,30-10-2023,125.84,126.19,125.77,126.18,295043
GOOG,30-10-2023,126.2,126.4,126.08,126.11,219318
GOOG,30-10-2023,126.11,126.12,125.94,125.96,224874
GOOG,30-10-2023,125.96,126.14,125.91,126.08,130397
GOOG,30-10-2023,126.08,126.14,125.99,126.12,127057
GOOG,30-10-2023,126.13,126.28,126.1,126.22,150025
GOOG,30-10-2023,126.22,126.42,126.15,126.41,173237
GOOG,30-10-2023,126.41,126.44,126.23,126.29,158891
GOOG,30-10-2023,126.29,126.31,126.13,126.17,131660
GOOG,30-10-2023,126.16,126.26,126.11,126.11,100971
GOOG,30-10-2023,126.11,126.16,126,126.08,132123
GOOG,30-10-2023,126.08,126.17,126,126.13,137054
GOOG,30-10-2023,126.12,126.12,125.97,126.01,114843
GOOG,30-10-2023,126,126.15,125.99,126.11,141877
GOOG,30-10-2023,126.11,126.27,126.08,126.18,136862
GOOG,30-10-2023,126.19,126.25,126.14,126.25,121889
GOOG,30-10-2023,126.25,126.27,126.15,126.23,146789
GOOG,30-10-2023,126.23,126.28,126.12,126.14,130009
GOOG,30-10-2023,126.13,126.15,126.04,126.07,145422
GOOG,30-10-2023,126.08,126.24,125.92,126.09,200705
GOOG,30-10-2023,126.08,126.17,126,126.04,153543
GOOG,30-10-2023,126.03,126.08,125.92,126.05,155951
GOOG,30-10-2023,126.04,126.11,125.98,126.1,165297
GOOG,30-10-2023,126.11,126.44,126.04,126.42,294729
GOOG,30-10-2023,126.42,126.43,126.13,126.18,181217
GOOG,30-10-2023,126.18,126.26,126.14,126.16,187164
GOOG,30-10-2023,126.16,126.24,126.11,126.13,237201
GOOG,30-10-2023,126.12,126.13,125.89,125.89,275778
GOOG,30-10-2023,125.89,125.89,125.69,125.73,336884
GOOG,30-10-2023,125.72,125.84,125.61,125.84,557199
GOOG,30-10-2023,125.84,125.89,125.67,125.75,998850
GOOG,31-10-2023,126.27,126.56,125.6,125.64,1.26694e+06
GOOG,31-10-2023,125.63,125.69,125.19,125.62,431010
GOOG,31-10-2023,125.61,125.65,125.15,125.16,411511
GOOG,31-10-2023,125.16,125.51,125.15,125.39,255648
GOOG,31-10-2023,125.39,125.48,124.97,125.18,288022
GOOG,31-10-2023,125.17,125.25,124.89,125.16,184023
GOOG,31-10-2023,125.15,125.59,125.12,125.45,269330
GOOG,31-10-2023,125.44,126.06,125.44,126.05,325315
GOOG,31-10-2023,126.05,126.15,125.68,125.75,370003
GOOG,31-10-2023,125.75,125.88,125.57,125.61,210032
GOOG,31-10-2023,125.6,125.79,125.44,125.45,210375
GOOG,31-10-2023,125.46,125.53,125.22,125.33,221388
GOOG,31-10-2023,125.32,125.36,125.09,125.14,175084
GOOG,31-10-2023,125.13,125.19,124.66,124.68,266243
GOOG,31-10-2023,124.66,125.11,124.6,125.07,372241
GOOG,31-10-2023,125.06,125.11,124.62,124.68,240730
GOOG,31-10-2023,124.68,125.17,124.67,125.05,316222
GOOG,31-10-2023,125.05,125.09,124.66,124.72,210749
GOOG,31-10-2023,124.72,124.94,124.64,124.75,254270
GOOG,31-10-2023,124.76,124.98,124.69,124.93,240286
GOOG,31-10-2023,124.94,124.96,124.68,124.87,166102
GOOG,31-10-2023,124.88,125.14,124.79,125.14,206363
GOOG,31-10-2023,125.14,125.16,124.68,124.77,213410
GOOG,31-10-2023,124.78,124.92,124.42,124.46,226603
GOOG,31-10-2023,124.46,124.74,124.37,124.74,209664
GOOG,31-10-2023,124.73,124.78,124.54,124.61,141194
GOOG,31-10-2023,124.61,124.64,124.4,124.56,178869
GOOG,31-10-2023,124.57,124.61,124.4,124.43,163648
GOOG,31-10-2023,124.44,124.56,124.32,124.44,211476
GOOG,31-10-2023,124.46,124.65,124.45,124.56,254424
GOOG,31-10-2023,124.54,124.56,124.19,124.21,245086
GOOG,31-10-2023,124.21,124.36,124.18,124.36,156484
GOOG,31-10-2023,124.34,124.42,124.05,124.06,223706
GOOG,31-10-2023,124.06,124.15,123.93,124.08,352058
GOOG,31-10-2023,124.1,124.3,124.07,124.24,176561
GOOG,31-10-2023,124.24,124.32,124.18,124.28,171721
GOOG,31-10-2023,124.27,124.49,124.26,124.38,167092
GOOG,31-10-2023,124.37,124.5,124.1,124.5,217196
GOOG,31-10-2023,124.5,124.56,124.32,124.47,217374
GOOG,31-10-2023,124.47,124.52,124.39,124.51,163382
GOOG,31-10-2023,124.51,124.51,124.28,124.39,213619
GOOG,31-10-2023,124.38,124.57,124.37,124.5,145657
GOOG,31-10-2023,124.5,124.55,124.34,124.37,168180
